layer,head,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,5,8.046875,7.1875,-0.859375,-10.679611650485436,44,FromBase64String,2781.ps1,2139.ps1,-0.875,False
12,4,8.046875,7.234375,-0.8125,-10.097087378640776,44,FromBase64String,2781.ps1,2139.ps1,-0.875,False
12,15,8.046875,7.5625,-0.484375,-6.019417475728155,44,FromBase64String,2781.ps1,2139.ps1,-0.875,False
12,2,8.046875,7.75,-0.296875,-3.6893203883495143,44,FromBase64String,2781.ps1,2139.ps1,-0.875,False
12,15,1.0625,0.609375,-0.453125,-42.64705882352941,45,FromBase64String,1238.ps1,3780.ps1,-1.109375,False
12,5,1.0625,0.75,-0.3125,-29.411764705882355,45,FromBase64String,1238.ps1,3780.ps1,-1.109375,False
12,2,1.0625,0.984375,-0.078125,-7.352941176470589,45,FromBase64String,1238.ps1,3780.ps1,-1.109375,False
12,4,1.0625,2.296875,1.234375,116.1764705882353,45,FromBase64String,1238.ps1,3780.ps1,-1.109375,False
12,15,0.515625,0.4375,-0.078125,-15.151515151515152,46,FromBase64String,1670.ps1,3537.ps1,-4.75,False
12,4,0.515625,0.546875,0.03125,6.0606060606060606,46,FromBase64String,1670.ps1,3537.ps1,-4.75,False
12,2,0.515625,0.59375,0.078125,15.151515151515152,46,FromBase64String,1670.ps1,3537.ps1,-4.75,False
12,5,0.515625,0.84375,0.328125,63.63636363636363,46,FromBase64String,1670.ps1,3537.ps1,-4.75,False
12,15,1.0625,0.609375,-0.453125,-42.64705882352941,47,FromBase64String,1444.ps1,3780.ps1,-3.421875,False
12,5,1.0625,0.75,-0.3125,-29.411764705882355,47,FromBase64String,1444.ps1,3780.ps1,-3.421875,False
12,2,1.0625,0.984375,-0.078125,-7.352941176470589,47,FromBase64String,1444.ps1,3780.ps1,-3.421875,False
12,4,1.0625,2.296875,1.234375,116.1764705882353,47,FromBase64String,1444.ps1,3780.ps1,-3.421875,False
12,15,3.59375,3.203125,-0.390625,-10.869565217391305,48,FromBase64String,1444.ps1,1298.ps1,-3.421875,False
12,5,3.59375,3.21875,-0.375,-10.434782608695652,48,FromBase64String,1444.ps1,1298.ps1,-3.421875,False
12,2,3.59375,3.453125,-0.140625,-3.91304347826087,48,FromBase64String,1444.ps1,1298.ps1,-3.421875,False
12,4,3.59375,3.859375,0.265625,7.391304347826087,48,FromBase64String,1444.ps1,1298.ps1,-3.421875,False
12,15,3.59375,3.203125,-0.390625,-10.869565217391305,49,FromBase64String,1444.ps1,2546.ps1,-3.421875,False
12,5,3.59375,3.21875,-0.375,-10.434782608695652,49,FromBase64String,1444.ps1,2546.ps1,-3.421875,False
12,2,3.59375,3.453125,-0.140625,-3.91304347826087,49,FromBase64String,1444.ps1,2546.ps1,-3.421875,False
12,4,3.59375,3.859375,0.265625,7.391304347826087,49,FromBase64String,1444.ps1,2546.ps1,-3.421875,False
12,15,3.59375,3.203125,-0.390625,-10.869565217391305,50,FromBase64String,1444.ps1,905.ps1,-3.421875,False
12,5,3.59375,3.21875,-0.375,-10.434782608695652,50,FromBase64String,1444.ps1,905.ps1,-3.421875,False
12,2,3.59375,3.453125,-0.140625,-3.91304347826087,50,FromBase64String,1444.ps1,905.ps1,-3.421875,False
12,4,3.59375,3.859375,0.265625,7.391304347826087,50,FromBase64String,1444.ps1,905.ps1,-3.421875,False
12,5,8.046875,7.1875,-0.859375,-10.679611650485436,51,FromBase64String,1670.ps1,2139.ps1,-4.75,False
12,4,8.046875,7.234375,-0.8125,-10.097087378640776,51,FromBase64String,1670.ps1,2139.ps1,-4.75,False
12,15,8.046875,7.5625,-0.484375,-6.019417475728155,51,FromBase64String,1670.ps1,2139.ps1,-4.75,False
12,2,8.046875,7.75,-0.296875,-3.6893203883495143,51,FromBase64String,1670.ps1,2139.ps1,-4.75,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,52,FromBase64String,1670.ps1,2792.ps1,-4.75,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,52,FromBase64String,1670.ps1,2792.ps1,-4.75,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,52,FromBase64String,1670.ps1,2792.ps1,-4.75,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,52,FromBase64String,1670.ps1,2792.ps1,-4.75,False
12,5,0.6875,0.578125,-0.109375,-15.909090909090908,53,IEX,1637.ps1,2752.ps1,-2.15625,False
12,2,0.6875,0.578125,-0.109375,-15.909090909090908,53,IEX,1637.ps1,2752.ps1,-2.15625,False
12,15,0.6875,0.734375,0.046875,6.8181818181818175,53,IEX,1637.ps1,2752.ps1,-2.15625,False
12,4,0.6875,1.265625,0.578125,84.0909090909091,53,IEX,1637.ps1,2752.ps1,-2.15625,False
12,2,0.625,0.53125,-0.09375,-15.0,54,IEX,1637.ps1,2115.ps1,-2.15625,False
12,5,0.625,0.546875,-0.078125,-12.5,54,IEX,1637.ps1,2115.ps1,-2.15625,False
12,15,0.625,0.71875,0.09375,15.0,54,IEX,1637.ps1,2115.ps1,-2.15625,False
12,4,0.625,1.15625,0.53125,85.0,54,IEX,1637.ps1,2115.ps1,-2.15625,False
12,2,0.359375,0.25,-0.109375,-30.434782608695656,56,IEX,1637.ps1,784.ps1,-2.15625,False
12,5,0.359375,0.296875,-0.0625,-17.391304347826086,56,IEX,1637.ps1,784.ps1,-2.15625,False
12,15,0.359375,0.4375,0.078125,21.73913043478261,56,IEX,1637.ps1,784.ps1,-2.15625,False
12,4,0.359375,0.703125,0.34375,95.65217391304348,56,IEX,1637.ps1,784.ps1,-2.15625,False
12,5,0.6875,0.578125,-0.109375,-15.909090909090908,57,IEX,1634.ps1,2752.ps1,-3.328125,False
12,2,0.6875,0.578125,-0.109375,-15.909090909090908,57,IEX,1634.ps1,2752.ps1,-3.328125,False
12,15,0.6875,0.734375,0.046875,6.8181818181818175,57,IEX,1634.ps1,2752.ps1,-3.328125,False
12,4,0.6875,1.265625,0.578125,84.0909090909091,57,IEX,1634.ps1,2752.ps1,-3.328125,False
12,2,0.625,0.53125,-0.09375,-15.0,58,IEX,1634.ps1,2115.ps1,-3.328125,False
12,5,0.625,0.546875,-0.078125,-12.5,58,IEX,1634.ps1,2115.ps1,-3.328125,False
12,15,0.625,0.71875,0.09375,15.0,58,IEX,1634.ps1,2115.ps1,-3.328125,False
12,4,0.625,1.15625,0.53125,85.0,58,IEX,1634.ps1,2115.ps1,-3.328125,False
12,2,0.359375,0.25,-0.109375,-30.434782608695656,60,IEX,1634.ps1,784.ps1,-3.328125,False
12,5,0.359375,0.296875,-0.0625,-17.391304347826086,60,IEX,1634.ps1,784.ps1,-3.328125,False
12,15,0.359375,0.4375,0.078125,21.73913043478261,60,IEX,1634.ps1,784.ps1,-3.328125,False
12,4,0.359375,0.703125,0.34375,95.65217391304348,60,IEX,1634.ps1,784.ps1,-3.328125,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,81,Invoke-WebRequest,3784.ps1,3834.ps1,-3.296875,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,81,Invoke-WebRequest,3784.ps1,3834.ps1,-3.296875,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,81,Invoke-WebRequest,3784.ps1,3834.ps1,-3.296875,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,81,Invoke-WebRequest,3784.ps1,3834.ps1,-3.296875,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.15625,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.15625,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.15625,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.15625,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
